id,label
1907,0.244385
1908,0.956201
1909,0.938525
191,0.005219
1910,0.998372
1911,0.237831
1912,0.918554
1913,0.000808
1914,1.000000
1915,0.996634
1916,0.975097
1917,0.316226
1918,0.001093
1919,0.670070
192,0.014808
1920,0.000817
1921,0.000022
1922,0.989318
1923,0.000998
1924,0.004924
1925,0.999934
1926,0.001601
1927,0.000001
1928,0.960341
1929,0.002853
193,0.006757
1930,0.732727
1931,0.290606
1932,0.975969
1933,0.930824
1934,0.003095
1935,0.000026
1936,0.284267
1937,0.999857
1938,0.995198
1939,0.999809
194,0.000000
1940,0.947485
1941,1.000000
1942,0.000247
1943,0.049192
1944,0.007606
1945,0.109865
1946,0.005691
1947,1.000000
1948,1.000000
1949,0.999570
195,0.999941
1950,1.000000
1951,0.000057
1952,0.025471
1953,0.237629
1954,0.999918
1955,0.160545
1956,0.723236
1957,0.001952
1958,0.000059
1959,0.009945
196,0.999947
1960,0.011017
1961,0.005497
1962,0.999998
1963,0.006013
1964,0.046319
1965,0.000021
1966,0.904555
1967,0.000000
1968,0.999999
1969,0.107625
197,0.297529
1970,0.710799
1971,0.000847
1972,0.893470
1973,0.013483
1974,0.000983
1975,0.000037
1976,0.492039
1977,0.985775
1978,0.129057
1979,0.999734
198,0.000074
1980,0.999958
1981,0.999759
1982,0.000192
1983,0.999925
1984,0.912265
1985,0.015770
1986,0.994590
1987,0.999999
1988,0.000224
1989,0.999985
199,0.997589
1990,0.999618
1991,0.996272
1992,0.000056
1993,0.020444
1994,0.990086
1995,0.000000
1996,0.999388
1997,0.999987
1998,0.998685
1999,0.014096
2,1.000000
20,0.001962
200,0.840913
2000,0.618729
2001,0.999991
2002,1.000000
2003,0.000487
2004,0.999676
2005,0.999997
2006,0.006550
2007,0.868840
2008,0.966116
2009,0.999988
201,0.999998
2010,0.999991
2011,0.997463
2012,0.000021
2013,0.080509
2014,0.012181
2015,0.533334
2016,0.084493
2017,0.000213
2018,0.000547
2019,0.000030
202,0.000006
2020,0.016100
2021,0.000013
2022,0.045383
2023,0.778405
2024,0.000209
2025,0.005406
2026,0.546586
2027,0.280571
2028,0.000363
2029,0.012408
203,1.000000
2030,0.169106
2031,0.149659
2032,0.003216
2033,0.984048
2034,0.022979
2035,0.999545
2036,0.035830
2037,0.537639
2038,0.935773
2039,0.077278
204,1.000000
2040,0.999999
2041,0.934256
2042,0.999988
2043,0.918222
2044,0.003325
2045,0.959882
2046,0.993507
2047,0.000530
2048,0.000034
2049,0.002889
205,0.000006
2050,1.000000
2051,0.064490
2052,0.779539
2053,0.000732
2054,0.995782
2055,1.000000
2056,0.992653
2057,0.962434
2058,0.280858
2059,0.999324
206,0.194633
2060,0.963216
2061,0.922291
2062,0.998940
2063,0.609327
2064,0.761422
2065,0.673987
2066,0.000052
2067,0.987926
2068,0.000496
2069,0.999997
207,0.998354
2070,0.993482
2071,0.133167
2072,0.000360
2073,0.131925
2074,0.007306
2075,0.003120
2076,0.173778
2077,0.547120
2078,0.995974
2079,0.651204
208,0.006988
2080,0.677171
2081,0.980238
2082,0.096693
2083,0.910620
2084,0.999846
2085,0.978814
2086,0.951521
2087,0.012433
2088,0.000644
2089,0.000188
209,0.798044
2090,0.027283
2091,0.905252
2092,0.997758
2093,0.000055
2094,0.821709
2095,1.000000
2096,0.003762
2097,0.917713
2098,0.488390
2099,0.850971
21,0.999933
210,0.000033
2100,0.000000
2101,0.974039
2102,0.878008
2103,0.988524
2104,0.960495
2105,0.000561
2106,0.018180
2107,1.000000
2108,0.077266
2109,1.000000
211,0.999752
2110,0.999999
2111,0.999311
2112,0.000398
2113,0.002217
2114,0.998263
2115,0.174019
2116,0.000057
2117,0.418974
2118,0.049415
2119,0.754121
212,0.987112
2120,0.999663
2121,0.764380
2122,1.000000
2123,0.999999
2124,0.162334
2125,0.959858
2126,0.999905
2127,0.010668
2128,0.061546
2129,0.974479
213,0.247392
2130,0.015637
2131,0.000006
2132,0.001816
2133,0.000367
2134,0.957852
2135,1.000000
2136,0.999995
2137,0.071858
2138,0.503887
2139,0.005695
214,0.917383
2140,0.717162
2141,0.000001
2142,0.249525
2143,0.999998
2144,0.004489
2145,0.994134
2146,0.999220
2147,0.027013
2148,0.642757
2149,0.000001
215,0.999996
2150,0.704981
2151,0.007399
2152,0.000226
2153,0.652310
2154,0.970852
2155,0.993209
2156,0.623790
2157,1.000000
2158,0.695536
2159,0.521968
216,0.644932
2160,0.681656
2161,0.001055
2162,0.000008
2163,0.999998
2164,0.003725
2165,0.002764
2166,0.084236
2167,0.000012
2168,0.028317
2169,0.000006
217,0.999999
2170,0.021945
2171,0.999394
2172,0.185785
2173,0.638400
2174,0.999975
2175,0.996190
2176,0.474363
2177,0.999981
2178,0.971386
2179,0.999446
218,0.000001
2180,0.999941
2181,0.273720
2182,0.999762
2183,0.000034
2184,0.999863
2185,0.999576
2186,0.999949
2187,0.012457
2188,0.000000
2189,1.000000
219,0.999959
2190,0.008530
2191,0.000051
2192,0.148857
2193,0.100844
2194,0.869233
2195,0.755698
2196,1.000000
2197,0.999962
2198,0.705580
2199,0.968312
22,0.034913
220,0.961263
2200,0.000271
2201,0.898227
2202,0.999809
2203,0.002115
2204,0.965498
2205,0.000538
2206,0.511085
2207,0.010070
2208,0.000000
2209,0.998481
221,0.001325
2210,0.999978
2211,0.999997
2212,0.988167
2213,0.001909
2214,1.000000
2215,0.999958
2216,0.890923
2217,0.996866
2218,0.003193
2219,0.133692
222,0.999922
2220,0.995968
2221,0.997628
2222,0.999999
2223,0.981455
2224,0.009542
2225,0.651395
2226,0.997764
2227,0.165112
2228,0.999380
2229,0.981417
223,0.999868
2230,0.741936
2231,0.000000
2232,0.763274
2233,0.000013
2234,0.388237
2235,0.002650
2236,0.098195
2237,0.000261
2238,0.999947
2239,0.050892
224,0.000012
2240,1.000000
2241,1.000000
2242,0.002417
2243,0.561474
2244,0.715024
2245,0.000027
2246,0.999914
2247,0.006184
2248,0.212724
2249,0.946694
225,0.999756
2250,0.998331
2251,0.320059
2252,0.007932
2253,0.941422
2254,0.933875
2255,0.998889
2256,0.009131
2257,0.331752
2258,0.982515
2259,0.966857
226,0.995574
2260,0.994156
2261,0.998074
2262,0.310601
2263,0.982236
2264,0.086048
2265,0.002668
2266,0.003625
2267,1.000000
2268,0.000001
2269,0.214422
227,0.971564
2270,0.207846
2271,0.999655
2272,0.993906
2273,0.000001
2274,0.005274
2275,0.999775
2276,0.999941
2277,0.289973
2278,0.007651
2279,0.533338
228,0.015120
2280,0.995416
2281,0.951429
2282,0.000085
2283,0.523652
2284,0.999073
2285,0.953743
2286,0.103698
2287,0.000814
2288,0.013164
2289,0.023521
229,0.999999
2290,0.085642
2291,0.979575
2292,0.000001
2293,0.000039
2294,0.295064
2295,0.999997
2296,0.129724
2297,0.619365
2298,0.000000
2299,0.066379
23,0.999963
230,0.002527
2300,0.999754
2301,0.999870
2302,0.371507
2303,0.087937
2304,0.998579
2305,0.986234
2306,0.999498
2307,0.000102
2308,0.705592
2309,0.001340
231,0.998888
2310,0.999987
2311,0.999038
2312,0.000001
2313,1.000000
2314,0.091117
2315,0.811022
2316,0.849695
2317,0.000812
2318,0.159006
2319,1.000000
232,0.060361
2320,0.091610
2321,0.010529
2322,0.998969
2323,0.002768
2324,0.993036
2325,1.000000
2326,0.067856
2327,0.111359
2328,0.000000
2329,0.000485
233,0.012035
2330,0.025457
2331,0.000581
2332,0.001554
2333,1.000000
2334,0.998731
2335,0.010056
2336,0.875553
2337,0.077157
2338,0.000323
2339,0.013699
234,0.169120
2340,0.994851
2341,0.000104
2342,0.999992
2343,0.000005
2344,0.113570
2345,0.271340
2346,0.001446
2347,0.627366
2348,0.000178
2349,0.000001
235,0.997748
2350,1.000000
2351,0.841734
2352,0.001213
2353,0.001863
2354,0.000031
2355,0.367959
2356,0.039772
2357,0.999810
2358,1.000000
2359,0.996322
236,0.962387
2360,0.000000
2361,0.457011
2362,0.999986
2363,0.000152
2364,0.000022
2365,0.792545
2366,1.000000
2367,0.000250
2368,0.999999
2369,0.023397
237,0.000576
2370,0.042427
2371,0.019221
2372,0.950555
2373,0.999699
2374,0.999437
2375,0.000020
2376,1.000000
2377,0.000721
2378,0.914062
2379,0.000009
238,0.961093
2380,0.000596
2381,0.999869
2382,0.001331
2383,0.993505
2384,0.961907
2385,0.999244
2386,0.978249
2387,0.049182
2388,0.671985
2389,0.496996
239,0.002208
2390,0.022500
2391,0.999648
2392,0.048252
2393,0.996796
2394,0.000153
2395,0.000042
2396,0.002074
2397,0.002040
2398,0.619354
2399,0.000001
24,0.999611
240,0.998568
2400,0.999202
2401,0.001257
2402,0.461568
2403,0.896369
2404,0.999920
2405,0.061756
2406,0.694614
2407,0.000464
2408,0.014422
2409,0.999997
241,1.000000
2410,0.289328
2411,0.000937
2412,0.993929
2413,0.000012
2414,0.001029
2415,0.005355
2416,0.998566
2417,0.073691
2418,0.006806
2419,0.000100
242,0.991317
2420,0.309774
2421,0.000004
2422,0.999006
2423,0.057901
2424,0.007138
2425,0.000000
2426,0.010640
2427,0.000231
2428,0.991012
2429,0.002777
243,0.000002
2430,0.991546
2431,0.907450
2432,0.999987
2433,0.595275
2434,0.210354
2435,0.104051
2436,0.746046
2437,0.993767
2438,1.000000
2439,0.019976
244,0.995181
2440,0.000452
2441,0.082082
2442,1.000000
2443,0.000038
2444,0.999998
2445,0.991586
2446,0.577542
2447,1.000000
2448,0.925705
2449,0.007178
245,0.997366
2450,0.986048
2451,0.999689
2452,0.877373
2453,0.000123
2454,0.003006
2455,0.449878
2456,0.962887
2457,0.999977
2458,0.416862
2459,0.989125
246,0.308645
2460,0.071952
2461,0.000101
2462,0.999985
2463,0.001174
2464,0.999985
2465,0.999753
2466,0.991209
2467,0.994114
2468,0.664353
2469,0.922375
247,1.000000
2470,0.998064
2471,0.440883
2472,0.970894
2473,0.010734
2474,0.999884
2475,0.017212
2476,0.999983
2477,0.006052
2478,0.999834
2479,0.003778
248,0.025022
2480,0.000003
2481,0.999036
2482,0.994821
2483,0.973004
2484,0.999928
2485,0.000025
2486,0.365653
2487,1.000000
2488,0.093478
2489,1.000000
249,0.056732
2490,0.996734
2491,1.000000
2492,0.000001
2493,0.000008
2494,1.000000
2495,0.105838
2496,0.232606
2497,0.009536
2498,0.999972
2499,0.000124
25,0.007614
250,0.999997
2500,0.000000
2501,0.003953
2502,0.004754
2503,0.003136
2504,0.867015
2505,0.999997
2506,0.956562
2507,0.999997
2508,0.026936
2509,0.999883
251,1.000000
2510,0.579027
2511,0.618025
2512,0.005455
2513,0.008676
2514,0.987038
2515,0.991473
2516,0.005468
2517,0.000010
2518,0.999646
2519,0.000539
252,0.000233
2520,0.999872
2521,0.985994
2522,0.002661
2523,0.963460
2524,0.032057
2525,0.128687
2526,0.001036
2527,0.999945
2528,0.345259
2529,0.795873
253,0.839270
2530,0.007606
2531,0.000053
2532,0.999952
2533,1.000000
2534,0.000722
2535,0.005965
2536,0.002474
2537,0.999599
2538,0.066605
2539,0.996253
254,0.000245
2540,0.004178
2541,0.999827
2542,0.051853
2543,0.847933
2544,0.996976
2545,0.000045
2546,0.935792
2547,0.794145
2548,0.008013
2549,0.042082
255,0.094237
2550,0.012321
2551,0.000011
2552,0.998440
2553,0.136414
2554,0.006747
2555,1.000000
2556,0.993757
2557,0.039008
2558,0.000013
2559,0.999998
256,0.000548
2560,1.000000
2561,1.000000
2562,1.000000
2563,0.000556
2564,0.004443
2565,0.100007
2566,1.000000
2567,0.080920
2568,0.998976
2569,1.000000
257,0.708078
2570,0.996528
2571,0.019092
2572,0.230461
2573,0.997680
2574,0.038144
2575,0.879860
2576,0.000028
2577,0.972951
2578,0.000117
2579,0.115604
258,1.000000
2580,0.024940
2581,0.999479
2582,0.999465
2583,0.830590
2584,0.035079
2585,0.000013
2586,0.001636
2587,0.021952
2588,0.005286
2589,0.998945
259,0.002273
2590,0.991158
2591,0.002220
2592,0.011751
2593,0.018109
2594,0.999711
2595,0.097581
2596,0.023669
2597,0.000030
2598,0.995596
2599,0.999240
26,0.921611
260,0.000021
2600,0.679014
2601,0.713317
2602,0.999987
2603,0.204238
2604,0.682129
2605,0.167815
2606,0.764977
2607,0.038616
2608,0.018027
2609,0.999875
261,0.000084
2610,0.000007
2611,0.003798
2612,0.913377
2613,0.999986
2614,0.945054
2615,0.014231
2616,0.794486
2617,1.000000
2618,0.011121
2619,0.000121
262,0.999948
2620,0.000271
2621,0.001097
2622,0.000002
2623,0.000720
2624,0.578018
2625,0.000005
2626,0.999969
2627,1.000000
2628,0.999995
2629,0.990209
263,0.005743
2630,0.000001
2631,0.490719
2632,0.000088
2633,0.171785
2634,0.999842
2635,0.998941
2636,0.013907
2637,0.000112
2638,0.800587
2639,0.000000
264,0.043697
2640,0.000007
2641,0.066481
2642,0.999999
2643,0.999908
2644,0.861130
2645,0.904171
2646,0.018691
2647,0.016196
2648,0.971469
2649,0.002261
265,0.966611
2650,0.064121
2651,0.999967
2652,0.014364
2653,0.008935
2654,0.130635
2655,0.001816
2656,0.999944
2657,0.782496
2658,0.000240
2659,0.880175
266,0.000241
2660,0.017002
2661,0.983655
2662,0.934657
2663,1.000000
2664,0.989410
2665,0.005334
2666,0.040693
2667,0.704518
2668,0.113312
2669,0.005591
267,0.000012
2670,0.010514
2671,0.990801
2672,0.000800
2673,0.991288
2674,0.021599
2675,0.106028
2676,0.063914
2677,0.137298
2678,0.956629
2679,0.925569
268,0.000773
2680,0.946399
2681,0.000004
2682,0.992879
2683,0.998130
2684,0.997490
2685,0.011828
2686,0.000512
2687,0.000001
2688,0.010332
2689,0.999996
269,1.000000
2690,0.001588
2691,0.999672
2692,0.642974
2693,0.012084
2694,0.206292
2695,0.996952
2696,0.006349
2697,1.000000
2698,0.013889
2699,0.000832
27,0.997308
270,1.000000
2700,0.854388
2701,0.207818
2702,0.954961
2703,0.004830
2704,1.000000
2705,0.000025
2706,0.494441
2707,0.172168
2708,0.005597
2709,0.998907
271,0.999994
2710,0.999991
2711,0.000002
2712,0.973871
2713,0.246496
2714,0.998641
2715,0.000007
2716,0.399698
2717,0.998341
2718,0.992227
2719,0.999931
272,0.000002
2720,0.998987
2721,0.998049
2722,0.999256
2723,0.007693
2724,0.997618
2725,0.000075
2726,0.217212
2727,0.833543
2728,0.036685
2729,0.009245
273,0.573055
2730,0.998338
2731,0.001169
2732,1.000000
2733,0.001980
2734,0.000872
2735,0.000217
2736,0.004953
2737,0.992654
2738,0.999839
2739,0.985877
274,0.002529
2740,0.999160
2741,0.002138
2742,0.001491
2743,0.999996
2744,0.999993
2745,0.997544
2746,0.038318
2747,0.000484
2748,0.999256
2749,0.000412
275,0.001352
2750,0.005366
2751,0.987430
2752,0.873065
2753,0.454472
2754,0.073366
2755,0.933274
2756,1.000000
2757,0.999969
2758,0.001012
2759,0.989215
276,0.974868
2760,0.002351
2761,0.091187
2762,0.000498
2763,0.999621
2764,0.009900
2765,0.344998
2766,0.999873
2767,0.999986
2768,0.999930
2769,0.001126
277,0.997234
2770,0.999372
2771,1.000000
2772,0.215948
2773,0.002983
2774,1.000000
2775,0.980934
2776,0.999854
2777,0.995457
2778,1.000000
2779,0.000299
278,0.093493
2780,0.000030
2781,0.010960
2782,0.077693
2783,0.000026
2784,0.000019
2785,0.000894
2786,0.965754
2787,0.997996
2788,0.997028
2789,0.999324
279,0.000068
2790,0.016241
2791,0.975899
2792,0.901540
2793,0.000003
2794,0.000000
2795,1.000000
2796,0.992122
2797,0.121100
2798,0.956405
2799,0.084460
28,0.000099
280,0.995385
2800,0.999976
2801,0.998897
2802,0.999093
2803,0.019799
2804,0.923979
2805,0.000228
2806,1.000000
2807,0.001103
2808,0.172118
2809,0.022363
281,0.782587
2810,0.000000
2811,0.003934
2812,0.073549
2813,0.701496
2814,0.000026
2815,0.000055
2816,0.006381
2817,0.002560
2818,0.000262
2819,0.043882
282,0.999939
2820,0.999772
2821,0.189968
2822,0.999994
2823,0.000082
2824,1.000000
2825,0.189692
2826,0.999999
2827,0.999975
2828,0.001227
2829,0.802405
283,0.056141
2830,0.968485
2831,0.000000
2832,0.823232
2833,0.999996
2834,0.882611
2835,0.999870
2836,0.339771
2837,0.000520
2838,0.003659
2839,0.218023
284,0.999902
2840,0.000002
2841,0.000975
2842,0.727071
2843,0.992084
2844,0.999997
2845,0.999678
2846,0.356203
2847,0.999749
2848,0.001074
2849,0.043605
285,0.000451
2850,0.033345
2851,0.002140
2852,0.001464
2853,0.000023
2854,0.000056
2855,0.622176
2856,0.953640
2857,0.000532
2858,0.000553
2859,0.000345
286,0.996078
2860,0.945972
2861,0.950821
2862,0.058158
2863,0.002488
2864,1.000000
2865,0.025661
2866,0.002696
2867,0.996008
2868,0.980472
2869,0.060682
287,0.000005
2870,0.999543
2871,0.985080
2872,0.018022
2873,0.000002
2874,0.000003
2875,0.936423
2876,0.999417
2877,0.881647
2878,1.000000
2879,0.998159
288,0.022081
2880,0.345525
2881,0.989759
2882,0.999986
2883,0.011749
2884,0.996254
2885,0.429552
2886,0.000103
2887,0.001566
2888,0.034333
2889,1.000000
289,0.999011
2890,0.160632
2891,0.999996
2892,1.000000
2893,0.063572
2894,0.970530
2895,1.000000
2896,0.003760
2897,0.000030
2898,0.959564
2899,0.488484
29,0.996592
290,0.006387
2900,0.999245
2901,0.001712
2902,0.165248
2903,0.461511
2904,0.122624
2905,0.953642
2906,0.000473
2907,0.999970
2908,0.054968
2909,0.000002
291,0.002107
2910,0.847114
2911,0.999969
2912,1.000000
2913,0.996428
2914,0.102270
2915,0.000170
2916,0.999925
2917,0.056726
2918,0.366255
2919,0.992515
292,0.996876
2920,0.014814
2921,0.390908
2922,0.000268
2923,1.000000
2924,0.831256
2925,0.996538
2926,0.891991
2927,0.996744
2928,0.999995
2929,0.002873
293,0.999993
2930,0.000189
2931,0.998108
2932,0.004893
2933,0.007143
2934,0.000833
2935,0.000506
2936,0.649611
2937,0.000005
2938,0.030914
2939,0.984477
294,0.108593
2940,0.999958
2941,0.000781
2942,0.001397
2943,0.496028
2944,0.000363
2945,0.999978
2946,0.999782
2947,0.000635
2948,0.999990
2949,0.999995
295,0.041060
2950,0.072790
2951,0.711027
2952,1.000000
2953,0.000136
2954,0.002844
2955,0.003599
2956,0.997314
2957,0.232113
2958,0.999839
2959,0.003562
296,1.000000
2960,0.008259
2961,0.566165
2962,0.003036
2963,0.044616
2964,1.000000
2965,0.000001
2966,0.000394
2967,0.000061
2968,0.000002
2969,0.774888
297,1.000000
2970,0.171156
2971,0.999941
2972,0.017839
2973,0.249939
2974,0.962558
2975,0.583154
2976,0.335288
2977,0.162690
2978,0.005024
2979,0.657620
298,0.992768
2980,0.000004
2981,0.007192
2982,0.855527
2983,0.000001
2984,0.996768
2985,0.001809
2986,0.000570
2987,0.000054
2988,1.000000
2989,0.000132
299,0.999997
2990,0.997508
2991,0.000207
2992,0.999980
2993,0.016660
2994,0.004927
2995,0.014215
2996,0.999987
2997,0.003038
2998,0.999995
2999,0.011984
3,1.000000
30,0.076189
300,0.000044
3000,0.998067
3001,0.998749
3002,0.997895
3003,0.039768
3004,0.033830
3005,0.061144
3006,0.840019
3007,0.999286
3008,0.004850
3009,0.999999
301,0.003518
3010,0.746158
3011,0.580587
3012,0.000000
3013,0.318371
3014,0.000002
3015,0.956380
3016,0.999763
3017,0.080576
3018,0.957956
3019,0.999355
302,0.004281
3020,0.057261
3021,0.999997
3022,0.165178
3023,0.051439
3024,0.999839
3025,0.000000
3026,0.009634
3027,0.004770
3028,0.998280
3029,0.997231
303,0.000385
3030,0.001278
3031,0.651913
3032,0.999853
3033,0.033791
3034,0.000000
3035,0.000115
3036,0.000731
3037,0.998682
3038,0.977911
3039,0.988864
304,0.000724
3040,0.032315
3041,0.928279
3042,0.000005
3043,0.998958
3044,0.999987
3045,0.983021
3046,0.000121
3047,0.011235
3048,0.000001
3049,0.294690
305,0.000007
3050,0.505450
3051,1.000000
3052,0.999996
3053,0.048888
3054,0.119076
3055,0.328060
3056,0.003498
3057,0.682089
3058,0.015490
3059,0.989773
306,0.941176
3060,0.961295
3061,0.982211
3062,0.999885
3063,0.000480
3064,0.385737
3065,0.999721
3066,0.962110
3067,0.018384
3068,0.999003
3069,0.938700
307,0.985034
3070,0.999989
3071,0.203025
3072,0.998325
3073,0.999999
3074,0.999933
3075,1.000000
3076,0.674820
3077,0.001000
3078,0.999991
3079,0.000469
308,0.000050
3080,0.003769
3081,0.034311
3082,0.103561
3083,0.993672
3084,0.003782
3085,0.999974
3086,0.375996
3087,0.249366
3088,0.002831
3089,0.933808
309,0.002905
3090,0.000276
3091,0.000487
3092,0.999845
3093,0.013553
3094,1.000000
3095,0.999512
3096,0.469517
3097,0.011257
3098,0.007476
3099,0.999981
31,0.999991
310,0.046292
3100,0.001478
3101,1.000000
3102,0.382705
3103,1.000000
3104,0.054439
3105,0.861770
3106,0.003566
3107,0.389611
3108,0.008319
3109,0.069430
311,0.056382
3110,0.763542
3111,0.190797
3112,0.966929
3113,0.001998
3114,0.999968
3115,0.989675
3116,0.997907
3117,0.988374
3118,0.000138
3119,0.973682
312,0.947972
3120,0.109313
3121,0.003744
3122,0.049069
3123,0.010082
3124,0.998970
3125,1.000000
3126,0.673479
3127,0.007042
3128,1.000000
3129,0.998632
313,0.001074
3130,0.004854
3131,0.035649
3132,0.000032
3133,0.999260
3134,0.999943
3135,0.001020
3136,0.999582
3137,0.270954
3138,0.989681
3139,0.998345
314,0.277733
3140,0.956143
3141,0.957669
3142,0.425887
3143,0.999852
3144,0.000028
3145,0.992645
3146,0.001001
3147,0.995123
3148,0.866977
3149,1.000000
315,0.988659
3150,0.873379
3151,0.999458
3152,0.965582
3153,0.077410
3154,0.289108
3155,0.997488
3156,0.889075
3157,1.000000
3158,0.000038
3159,0.743677
316,0.009208
3160,1.000000
3161,0.005845
3162,0.661337
3163,0.000004
3164,0.003150
3165,0.508582
3166,0.902031
3167,0.010879
3168,0.001811
3169,0.025956
317,0.999584
3170,0.999997
3171,0.000503
3172,0.201304
3173,0.000250
3174,0.024950
3175,0.002534
3176,0.999979
3177,0.000000
3178,0.956608
3179,0.013240
318,0.000087
3180,0.125345
3181,0.997579
3182,0.999887
3183,0.018471
3184,0.948562
3185,0.271200
3186,0.063813
3187,1.000000
3188,0.021267
3189,0.999942
319,0.999992
3190,0.000021
3191,0.003484
3192,0.992834
3193,0.001214
3194,0.002952
3195,0.366537
3196,1.000000
3197,0.000176
3198,0.558017
3199,0.000001
32,0.842583
320,0.000083
3200,0.999986
3201,0.197376
3202,0.021317
3203,0.988859
3204,0.824570
3205,0.001095
3206,0.999996
3207,0.002210
3208,0.012571
3209,0.981037
321,0.004138
3210,0.867220
3211,0.017243
3212,0.999848
3213,0.000032
3214,0.081307
3215,0.965984
3216,0.998536
3217,0.393635
3218,0.001864
3219,0.135461
322,0.968643
3220,0.012042
3221,0.003000
3222,0.868516
3223,0.998877
3224,0.998686
3225,0.000568
3226,0.997602
3227,0.116364
3228,0.157578
3229,0.917970
323,0.003621
3230,0.000869
3231,0.001862
3232,0.000010
3233,0.336720
3234,0.053845
3235,0.904456
3236,0.000015
3237,0.999970
3238,0.997645
3239,0.987110
324,0.000647
3240,0.367994
3241,0.622042
3242,0.000002
3243,0.999695
3244,1.000000
3245,0.989100
3246,0.000015
3247,0.999995
3248,0.966808
3249,0.110718
325,0.958952
3250,0.002126
3251,0.000627
3252,0.505450
3253,0.999955
3254,0.691693
3255,0.000287
3256,0.014580
3257,0.062645
3258,0.943817
3259,0.025373
326,0.931067
3260,0.997690
3261,0.950613
3262,0.182603
3263,0.000433
3264,0.690447
3265,0.000333
3266,0.000944
3267,0.099121
3268,0.000707
3269,0.885632
327,0.973082
3270,0.127560
3271,0.012660
3272,0.986254
3273,0.931107
3274,0.952993
3275,0.034098
3276,0.865966
3277,0.998227
3278,0.075425
3279,1.000000
328,0.999996
3280,0.091749
3281,0.199869
3282,0.055460
3283,0.003806
3284,0.786972
3285,0.004015
3286,0.000055
3287,0.996592
3288,0.995629
3289,0.065297
329,0.000000
3290,0.006330
3291,0.360924
3292,0.954210
3293,0.999988
3294,0.970934
3295,0.018669
3296,0.000013
3297,0.001757
3298,0.995244
3299,0.000404
33,0.998509
330,0.001799
3300,0.000947
3301,0.999996
3302,0.999998
3303,0.949755
3304,0.055465
3305,0.000395
3306,0.017407
3307,0.003094
3308,0.998211
3309,0.999998
331,0.141459
3310,0.996770
3311,0.290566
3312,0.017014
3313,0.000215
3314,1.000000
3315,0.999924
3316,0.000536
3317,0.998984
3318,0.188043
3319,0.508592
332,0.090629
3320,0.004953
3321,0.999938
3322,0.023732
3323,0.995212
3324,0.055929
3325,0.699830
3326,0.155208
3327,0.998152
3328,1.000000
3329,1.000000
333,0.988491
3330,0.001364
3331,0.999986
3332,0.001612
3333,0.724587
3334,0.995152
3335,0.017535
3336,0.758878
3337,0.250975
3338,0.960570
3339,0.993184
334,0.001651
3340,0.999994
3341,0.006309
3342,0.005347
3343,0.015124
3344,0.999975
3345,0.980270
3346,0.939498
3347,0.119377
3348,0.501887
3349,0.006379
335,0.067594
3350,0.112845
3351,0.907562
3352,0.000000
3353,0.000014
3354,0.999594
3355,0.144143
3356,0.945459
3357,0.999527
3358,0.998981
3359,0.511965
336,0.715819
3360,0.000918
3361,1.000000
3362,0.999808
3363,0.995097
3364,0.999996
3365,0.644965
3366,1.000000
3367,1.000000
3368,0.035097
3369,0.011975
337,0.999378
3370,0.000001
3371,0.002581
3372,0.999993
3373,0.070790
3374,1.000000
3375,0.980610
3376,0.000318
3377,0.002468
3378,0.999735
3379,0.118752
338,0.017929
3380,0.999610
3381,0.111107
3382,0.052246
3383,0.896679
3384,0.610532
3385,0.999492
3386,0.000043
3387,0.000002
3388,0.000612
3389,0.069847
339,0.059216
3390,0.000068
3391,1.000000
3392,0.008963
3393,0.284561
3394,0.000095
3395,0.999495
3396,0.922961
3397,0.003653
3398,0.000002
3399,0.996945
34,0.000952
340,0.011530
3400,1.000000
3401,1.000000
3402,0.000226
3403,0.231586
3404,0.005896
3405,0.000646
3406,0.466490
3407,0.999992
3408,0.936081
3409,1.000000
341,0.205071
3410,0.998846
3411,0.046039
3412,0.983184
3413,0.796266
3414,0.999597
3415,0.020067
3416,0.958025
3417,0.927670
3418,0.002061
3419,0.620247
342,0.237774
3420,0.999993
3421,0.999933
3422,0.999623
3423,0.001319
3424,0.995281
3425,0.999982
3426,0.999850
3427,0.759889
3428,0.011319
3429,0.000238
343,0.605162
3430,0.999913
3431,0.012102
3432,0.997859
3433,0.999973
3434,1.000000
3435,0.999429
3436,0.653212
3437,0.759219
3438,0.000014
3439,0.000000
344,0.805560
3440,0.668887
3441,0.997555
3442,0.127135
3443,0.010381
3444,0.014464
3445,1.000000
3446,0.099873
3447,0.007398
3448,0.016943
3449,0.000000
345,0.868023
3450,0.553823
3451,0.050368
3452,0.328419
3453,0.015063
3454,0.999921
3455,0.596118
3456,0.000018
3457,0.059862
3458,0.031274
3459,0.996978
346,0.994237
3460,0.189062
3461,0.000035
3462,0.000654
3463,0.000064
3464,0.999999
3465,0.018404
3466,0.586634
3467,0.428355
3468,0.999485
3469,0.999985
347,0.013322
3470,0.990329
3471,1.000000
3472,0.083567
3473,0.002020
3474,0.000063
3475,0.000224
3476,0.008613
3477,0.079139
3478,0.999937
3479,0.999333
348,0.984740
3480,0.035343
3481,0.242800
3482,0.960385
3483,0.038301
3484,0.484142
3485,1.000000
3486,0.930094
3487,0.083055
3488,0.109469
3489,0.008617
349,0.400669
3490,0.999997
3491,1.000000
3492,0.152002
3493,0.000023
3494,0.488432
3495,0.175802
3496,0.000582
3497,1.000000
3498,0.015642
3499,0.000118
35,0.016506
350,0.946591
